cnpj,razao_social,cpf_cnpj_socio,nome_socio,tipo_socio,qualificacao_socio
27729383000190,AGRO PASTORIL QUATRO IRMAOS LTDA,,EDMILSON FIRME SIMAO NETO,Pessoa Física,Sócio
27729383000190,AGRO PASTORIL QUATRO IRMAOS LTDA,,JORGE LUIZ SIMAO,Pessoa Física,Sócio-Administrador
27729383000190,AGRO PASTORIL QUATRO IRMAOS LTDA,,JOSE AUGUSTO SIMAO,Pessoa Física,Sócio-Administrador
27729383000190,AGRO PASTORIL QUATRO IRMAOS LTDA,,MARCELLA RUAS SIMAO,Pessoa Física,Sócio
94413234000104,AGRO PASTORIL RAIZES LTDA,,ARTHUR AUGUSTIN DA SILVEIRA,Pessoa Física,Sócio
94413234000104,AGRO PASTORIL RAIZES LTDA,,JOSE RICARDO AUGUSTIN DA SILVEIRA,Pessoa Física,Sócio
94413234000104,AGRO PASTORIL RAIZES LTDA,,LAYS RIES DA SILVEIRA SOLHEID,Pessoa Física,Sócio-Administrador
79757282000126,AGRO PASTORIL REFLOREST E COL VALE DO RIBEIRA LTDA,,ERIVELTON ALVES RIBEIRO,Pessoa Física,Sócio-Administrador
79757282000126,AGRO PASTORIL REFLOREST E COL VALE DO RIBEIRA LTDA,,ROMEU DE ALMEIDA ALVES,Pessoa Física,Sócio-Administrador
43126184000143,AGRO PASTORIL RODA VELHA SA,,GILMAR ALEXANDRE DE MELO,Pessoa Física,Diretor
43126184000143,AGRO PASTORIL RODA VELHA SA,,JOSE JOAQUIM MARGARIDO PIRES NETO,Pessoa Física,Presidente
43126184000143,AGRO PASTORIL RODA VELHA SA,,SONIA MARIA CAVALCANTI PIRES,Pessoa Física,Diretor
90837196000166,AGRO PASTORIL RODIAL LTDA,,KAREM GUADAGNIN,Pessoa Física,Sócio
90837196000166,AGRO PASTORIL RODIAL LTDA,,KARINA GUADAGNIN,Pessoa Física,Sócio
90837196000166,AGRO PASTORIL RODIAL LTDA,,RODIAL FRANCISCO GUADAGNIN,Pessoa Física,Sócio-Administrador
79154696000160,AGRO PASTORIL RONDINHA LTDA,,AYRTON SARDA,Pessoa Física,Sócio-Administrador
79154696000160,AGRO PASTORIL RONDINHA LTDA,,RENATO ALVES ALMEIDA,Pessoa Física,Sócio
54704986000100,AGRO PASTORIL ROSA BRANCA S/S LTDA.,,ANA MARIA MENEGUCCI CIOCCA,Pessoa Física,Sócio-Administrador
54704986000100,AGRO PASTORIL ROSA BRANCA S/S LTDA.,,DOMINGOS MENEGUCCI,Pessoa Física,Sócio
54704986000100,AGRO PASTORIL ROSA BRANCA S/S LTDA.,,DULCE DE OLIVEIRA MENEGUCCI,Pessoa Física,Sócio
54704986000100,AGRO PASTORIL ROSA BRANCA S/S LTDA.,,REGINA MENEGUCCI DOMINGUES PEREIRA,Pessoa Física,Sócio
54704986000100,AGRO PASTORIL ROSA BRANCA S/S LTDA.,,SANDRA HELENA MENEGUCCI ROCETI,Pessoa Física,Sócio
54704986000100,AGRO PASTORIL ROSA BRANCA S/S LTDA.,,THABATH CEVALLOS MENEGUCCI,Pessoa Física,Sócio
54704986000100,AGRO PASTORIL ROSA BRANCA S/S LTDA.,,THANNY MENEGUCCI TOKUMO,Pessoa Física,Sócio
54704986000100,AGRO PASTORIL ROSA BRANCA S/S LTDA.,,THATIANY CEVALLOS MENEGUCCI,Pessoa Física,Sócio
46792719000103,AGRO PASTORIL SAAD LTDA,,GILBERTO SAAD,Pessoa Física,Sócio-Administrador
46792719000103,AGRO PASTORIL SAAD LTDA,,MILTON SAAD,Pessoa Física,Sócio-Administrador
25129453000143,AGRO PASTORIL SANGUINETTE S/A AGROSSAN,,ADRIANO AGUIAR SANGUINETTE,Pessoa Física,Diretor
25129453000143,AGRO PASTORIL SANGUINETTE S/A AGROSSAN,,ECI AGUIAR SANGUINETTE,Pessoa Física,Diretor
25129453000143,AGRO PASTORIL SANGUINETTE S/A AGROSSAN,,MARCOS DA SILVA SANGUINETTE,Pessoa Física,Presidente
05411732000198,AGRO PASTORIL SANTA BARBARA LTDA,,FRANCISCO JOSE NIGRO MAZON,Pessoa Física,Sócio
08880877000126,AGRO PASTORIL SANTA BARBARA LTDA,,OSMAN TELES SANTOS NETO,Pessoa Física,Sócio-Administrador
05411732000198,AGRO PASTORIL SANTA BARBARA LTDA,,REGINA BARBARA NIGRO MAZON,Pessoa Física,Sócio
08880877000126,AGRO PASTORIL SANTA BARBARA LTDA,,ROSEANE LIMA CARVALHO TELES,Pessoa Física,Sócio-Administrador
05411732000198,AGRO PASTORIL SANTA BARBARA LTDA,,RUBENS MAZON,Pessoa Física,Sócio-Administrador
45957339000119,"AGRO PASTORIL SANTA CECILIA LTDA, EM LIQUIDACAO EM LIQUIDACAO",,JOAQUIM ALVARO PEREIRA LEITE NETO,Pessoa Física,Sócio-Administrador
45957339000119,"AGRO PASTORIL SANTA CECILIA LTDA, EM LIQUIDACAO EM LIQUIDACAO",,JOSE ALVARO PEREIRA LEITE,Pessoa Física,Sócio-Administrador
45957339000119,"AGRO PASTORIL SANTA CECILIA LTDA, EM LIQUIDACAO EM LIQUIDACAO",,VICTORINA PEREIRA LEITE,Pessoa Física,Sócio
09481490000160,AGRO PASTORIL SANTA HELENA S/A,,ELZA HELENA CESAR LEITAO REGIS,Pessoa Física,Diretor
47534474000187,AGRO PASTORIL SANTA MARIA LTDA,,EVANDRO OLIVEIRA CARNEIRO TUY,Pessoa Física,Sócio-Administrador
47534474000187,AGRO PASTORIL SANTA MARIA LTDA,,MARIA TEREZINHA REIS TUY,Pessoa Física,Sócio
05046082000129,AGRO PASTORIL SANTA MARIA S/C LTDA,,EVANDRO OLIVEIRA CARNEIRO TUY,Pessoa Física,Sócio-Gerente
05046082000129,AGRO PASTORIL SANTA MARIA S/C LTDA,,MARIA TEREZINHA REIS TUY,Pessoa Física,Sócio
02971871000188,AGRO PASTORIL SANTA MARTA LTDA,,IRENE MAGDA LIMA COIMBRA TAVARES,Pessoa Física,Sócio
02971871000188,AGRO PASTORIL SANTA MARTA LTDA,,MARIA ALICE MAGALHAES LIMA,Pessoa Física,Sócio
02971871000188,AGRO PASTORIL SANTA MARTA LTDA,,SERVULO JAYME COIMBRA TAVARES PAES,Pessoa Física,Sócio
02971871000188,AGRO PASTORIL SANTA MARTA LTDA,,WALKER BATALHA LIMA,Pessoa Física,Sócio-Administrador
02971871000188,AGRO PASTORIL SANTA MARTA LTDA,,WANDER BATALHA LIMA,Pessoa Física,Sócio-Administrador
14974414000126,AGRO PASTORIL SANTA PAULA LTDA,,MARIO SOARES BRANDAO FILHO,Pessoa Física,Sócio-Administrador
14974414000126,AGRO PASTORIL SANTA PAULA LTDA,,SERGIO SOARES BRANDAO,Pessoa Física,Sócio-Administrador
84622257000175,AGRO PASTORIL SANTA TOSA LTDA,,CERZINANDO DE SOUZA PESSANHA,Pessoa Física,Sócio
84622257000175,AGRO PASTORIL SANTA TOSA LTDA,,LUIZ GASTALDI JUNIOR,Pessoa Física,Sócio-Administrador
05302286000183,AGRO PASTORIL SANTO ANTONIO LTDA,,BERNARDO TORRES LOPES,Pessoa Física,Sócio-Administrador
60814373000128,AGRO PASTORIL SANTO ANTONIO LTDA,,BIANCA VERA ALMEIDA RIBEIRO,Pessoa Física,Sócio
60814373000128,AGRO PASTORIL SANTO ANTONIO LTDA,,BRUNO MARIO TOLDI,Pessoa Física,Sócio
60814373000128,AGRO PASTORIL SANTO ANTONIO LTDA,,CLAUDIA VERA TOLDI,Pessoa Física,Sócio
05302286000183,AGRO PASTORIL SANTO ANTONIO LTDA,,ERIVALDO PEREIRA MOREIRA,Pessoa Física,Sócio-Administrador
60814373000128,AGRO PASTORIL SANTO ANTONIO LTDA,,MARCELLO TOLDI,Pessoa Física,Sócio-Administrador
60814373000128,AGRO PASTORIL SANTO ANTONIO LTDA,,MAURICIO TOLDI,Pessoa Física,Sócio
60814373000128,AGRO PASTORIL SANTO ANTONIO LTDA,,PATRICIA TOLDI,Pessoa Física,Sócio
05302286000183,AGRO PASTORIL SANTO ANTONIO LTDA,,ROSIDETE SANTOS FERREIRA,Pessoa Física,Sócio
44065027000138,AGRO PASTORIL SAO CARLOS LTDA,,GUILHERME MARTINELLI PINTO PESTANA,Pessoa Física,Administrador
44065027000138,AGRO PASTORIL SAO CARLOS LTDA,09384873000110,LEGUI ASSESSORIA E ELABORACAO DE PROJETOS EMPRESARIAIS SIMPLES LTDA.,Pessoa Jurídica,Sócio
44065027000138,AGRO PASTORIL SAO CARLOS LTDA,,LUCIANO CORREA DE OLIVEIRA,Pessoa Física,Sócio-Administrador
08848798000138,AGRO PASTORIL SAO DOMINGOS S A PASTOSA,,JOAO JERONIMO DA COSTA,Pessoa Física,Presidente
18484469000109,AGRO PASTORIL SAO FRANCISCO DE ASSIS LTDA,,CARLOS HENRIQUE SANTOS RODRIGUES,Pessoa Física,Sócio-Administrador
18484469000109,AGRO PASTORIL SAO FRANCISCO DE ASSIS LTDA,,HERCULANO RODRIGUES NAVES,Pessoa Física,Sócio-Administrador
47333596000105,AGRO PASTORIL SAO FRANQUINO LTDA,,LUCIANA AMARANTE LEVY DE SEIXAS PEREIRA,Pessoa Física,Sócio-Administrador
47333596000105,AGRO PASTORIL SAO FRANQUINO LTDA,,LUIZ FERNANDO DE ALMEIDA AMARANTE LEVY,Pessoa Física,Sócio-Administrador
89534002000174,AGRO PASTORIL SAO JOAO LTDA,92833870000160,FAZENDA BARBA NEGRA LTDA,Pessoa Jurídica,Sócio
89534002000174,AGRO PASTORIL SAO JOAO LTDA,,HEITOR MASSON CIRNE LIMA NETO,Pessoa Física,Sócio
89534002000174,AGRO PASTORIL SAO JOAO LTDA,,HENRIQUE LUCAS CHAVES CIRNE LIMA,Pessoa Física,Sócio
89534002000174,AGRO PASTORIL SAO JOAO LTDA,,JOAO BATISTA CHAVES CIRNE LIMA,Pessoa Física,Sócio
89534002000174,AGRO PASTORIL SAO JOAO LTDA,,JORGE CIRNE LIMA,Pessoa Física,Sócio
89534002000174,AGRO PASTORIL SAO JOAO LTDA,,JOSE FRANCISCO CHAVES CIRNE LIMA,Pessoa Física,Sócio-Administrador
89534002000174,AGRO PASTORIL SAO JOAO LTDA,,JULIO CEZAR FURST,Pessoa Física,Sócio
89534002000174,AGRO PASTORIL SAO JOAO LTDA,,MAGDA CIRNE LIMA,Pessoa Física,Sócio
89534002000174,AGRO PASTORIL SAO JOAO LTDA,,MARIA BEATRIZ CIRNE LIMA GUEDES,Pessoa Física,Sócio
89534002000174,AGRO PASTORIL SAO JOAO LTDA,,PAULO ROBERTO FARIAS DE LORENZI,Pessoa Física,Sócio
89534002000174,AGRO PASTORIL SAO JOAO LTDA,,PEDRO CHAVES CIRNE LIMA,Pessoa Física,Sócio
89534002000174,AGRO PASTORIL SAO JOAO LTDA,,RENATO CIRNE LIMA,Pessoa Física,Sócio
89534002000174,AGRO PASTORIL SAO JOAO LTDA,,ROBERTO CALDAS DE OLIVEIRA,Pessoa Física,Sócio
89534002000174,AGRO PASTORIL SAO JOAO LTDA,,SERGIO CIRNE LIMA,Pessoa Física,Sócio
88457619000170,AGRO PASTORIL SAO JOAQUIM LTDA,,ALEXANDRE FERRARI SILVEIRA,Pessoa Física,Sócio
88457619000170,AGRO PASTORIL SAO JOAQUIM LTDA,,EDUARDO FERRARI SILVEIRA,Pessoa Física,Sócio-Administrador
88457619000170,AGRO PASTORIL SAO JOAQUIM LTDA,,FERNANDA FERRARI SILVEIRA,Pessoa Física,Sócio
88457619000170,AGRO PASTORIL SAO JOAQUIM LTDA,,JOAQUIM ALTAIR SILVEIRA,Pessoa Física,Sócio-Administrador
88457619000170,AGRO PASTORIL SAO JOAQUIM LTDA,,LUCIANA FERRARI SILVEIRA FLORES,Pessoa Física,Sócio
88457619000170,AGRO PASTORIL SAO JOAQUIM LTDA,,RAQUEL FERRARI SILVEIRA DOS SANTOS,Pessoa Física,Sócio
00026998000101,AGRO PASTORIL SAO JOSE DO JATAHY LTDA,,EDUARDO TAUNAY FERREIRA,Pessoa Física,Sócio-Administrador
00026998000101,AGRO PASTORIL SAO JOSE DO JATAHY LTDA,,GUILHERME TAUNAY FERREIRA,Pessoa Física,Sócio-Administrador
00026998000101,AGRO PASTORIL SAO JOSE DO JATAHY LTDA,,LUIZ FELIPE TAUNAY FERREIRA,Pessoa Física,Sócio-Administrador
00026998000101,AGRO PASTORIL SAO JOSE DO JATAHY LTDA,,NELSON FERREIRA FILHO,Pessoa Física,Administrador
04927449000150,AGRO PASTORIL SAO JOSE LTDA,,ANUAR DANIEL FIORENTIN,Pessoa Física,Sócio
04927449000150,AGRO PASTORIL SAO JOSE LTDA,,MARGARETE BELOTTO FIORENTIN,Pessoa Física,Sócio-Administrador
92684786000121,AGRO PASTORIL SAO JOSE LTDA,,MARIA LUISA LINCK JARDIM,Pessoa Física,Sócio
92684786000121,AGRO PASTORIL SAO JOSE LTDA,,PAULO DE SOUZA JARDIM,Pessoa Física,Sócio-Administrador
15354152000160,AGRO PASTORIL SAO JUDAS TADEU SA,,LUIZ ROBERTO CARDOSO,Pessoa Física,Presidente
15354152000160,AGRO PASTORIL SAO JUDAS TADEU SA,,RITA MARIA DE MENEZES BORGES,Pessoa Física,Diretor
89533988000168,AGRO PASTORIL SAO MARCOS LTDA,92833870000160,FAZENDA BARBA NEGRA LTDA,Pessoa Jurídica,Sócio
89533988000168,AGRO PASTORIL SAO MARCOS LTDA,,JOSE FRANCISCO CHAVES CIRNE LIMA,Pessoa Física,Sócio-Administrador
92787977000119,AGRO PASTORIL SAO MARTIM LTDA,,CLAUDIO LUIZ CHAVES CIRNE LIMA,Pessoa Física,Sócio
92787977000119,AGRO PASTORIL SAO MARTIM LTDA,,JOSE FRANCISCO CHAVES CIRNE LIMA,Pessoa Física,Sócio-Administrador
92787977000119,AGRO PASTORIL SAO MARTIM LTDA,,PAULO ROBERTO CHAVES CIRNE LIMA,Pessoa Física,Sócio-Administrador
27344811000166,AGRO PASTORIL SAO PEDRO LTDA,27344811000166,AGRO PASTORIL SAO PEDRO LTDA,Pessoa Jurídica,Cotas em Tesouraria
27344811000166,AGRO PASTORIL SAO PEDRO LTDA,,EDMILSON FIRME SIMAO JUNIOR,Pessoa Física,Sócio-Administrador
27344811000166,AGRO PASTORIL SAO PEDRO LTDA,,EDMILSON FIRME SIMAO NETO,Pessoa Física,Sócio
27344811000166,AGRO PASTORIL SAO PEDRO LTDA,,JORGE LUIZ SIMAO,Pessoa Física,Sócio-Administrador
27344811000166,AGRO PASTORIL SAO PEDRO LTDA,,JOSE AUGUSTO SIMAO,Pessoa Física,Sócio-Administrador
27344811000166,AGRO PASTORIL SAO PEDRO LTDA,,MARCELLA RUAS SIMAO,Pessoa Física,Sócio
03530136000100,AGRO PASTORIL SARARE LTDA,,ADRIANO CAPRIOGLIO,Pessoa Física,Sócio-Administrador
03530136000100,AGRO PASTORIL SARARE LTDA,,ARMANDO CAPRIOGLIO,Pessoa Física,Sócio
03530136000100,AGRO PASTORIL SARARE LTDA,29409638000162,EQUITYCORP ADMINISTRACAO E PARTICIPACOES LTDA,Pessoa Jurídica,Sócio
03530136000100,AGRO PASTORIL SARARE LTDA,30874440000139,NE EMPREENDIMENTOS PARTICIPACOES E SERVICOS LTDA,Pessoa Jurídica,Sócio
04129231000150,AGRO-PASTORIL SEMPRE VERDE LTDA,,MARIA CELINA FERNANDES PEREIRA,Pessoa Física,Sócio
04129231000150,AGRO-PASTORIL SEMPRE VERDE LTDA,,RUBENS GARCIA PEREIRA JUNIOR,Pessoa Física,Sócio
25298019000197,AGRO PASTORIL SERRINHA ALTA LTDA,,LAIS ELAINE DIONESIO DE ALMEIDA,Pessoa Física,Sócio
25298019000197,AGRO PASTORIL SERRINHA ALTA LTDA,,LUIS ALFREDO DE ALMEIDA,Pessoa Física,Sócio-Administrador
07868235000149,AGRO PASTORIL SOUZA LEMOS AGROPASTOR LTDA,,AMADEU JOSE DUARTE LANNA,Pessoa Física,Sócio-Administrador
07868235000149,AGRO PASTORIL SOUZA LEMOS AGROPASTOR LTDA,,ANA ISABEL MAIA PAZZANESE,Pessoa Física,Sócio
07868235000149,AGRO PASTORIL SOUZA LEMOS AGROPASTOR LTDA,,HELENA PAZZANESE DUARTE LANNA,Pessoa Física,Sócio
16356628000164,AGRO PASTORIL SOUZA LTDA,,MARIZE LIMA MILHAZES,Pessoa Física,Sócio
16356628000164,AGRO PASTORIL SOUZA LTDA,,VANDERLEI ALVES DE SOUZA,Pessoa Física,Sócio
16356628000164,AGRO PASTORIL SOUZA LTDA,,VANDERLITO ALVES DE SOUZA,Pessoa Física,Sócio-Administrador
89000327000177,AGRO PASTORIL SULINA LTDA,,CAMILA WINCK NEUMANN,Pessoa Física,Sócio Menor (Assistido/Representado)
89000327000177,AGRO PASTORIL SULINA LTDA,,CAROLINE WINCK NEUMANN GIACOMET,Pessoa Física,Sócio
89000327000177,AGRO PASTORIL SULINA LTDA,,CRISTIANE WINCK NEUMANN HOLL,Pessoa Física,Sócio
89000327000177,AGRO PASTORIL SULINA LTDA,02321466000114,SELICOM ADMINISTRACAO E PARTICIPACOES LTDA,Pessoa Jurídica,Sócio
89000327000177,AGRO PASTORIL SULINA LTDA,,SERGIO ALBERTO NEUMANN,Pessoa Física,Sócio-Administrador
07043669000100,AGRO PASTORIL TAILANDIA LTDA,,EDMILSON FIRME SIMAO,Pessoa Física,Sócio
07043669000100,AGRO PASTORIL TAILANDIA LTDA,,JOANA CARDOSO SIMAO,Pessoa Física,Sócio Menor (Assistido/Representado)
07043669000100,AGRO PASTORIL TAILANDIA LTDA,,JOSE AUGUSTO SIMAO,Pessoa Física,Administrador
07043669000100,AGRO PASTORIL TAILANDIA LTDA,,JOSE AUGUSTO SIMAO JUNIOR,Pessoa Física,Sócio
07043669000100,AGRO PASTORIL TAILANDIA LTDA,,JULIANA NEGREIROS SIMAO,Pessoa Física,Sócio
07043669000100,AGRO PASTORIL TAILANDIA LTDA,,JULIA NEGREIROS SIMAO FRAGA,Pessoa Física,Sócio
51508455000153,AGRO PASTORIL TAMOIO LTDA,,ADRIANA RAMOS NOVAES,Pessoa Física,Sócio
51508455000153,AGRO PASTORIL TAMOIO LTDA,,ALFREDO RAMOS NOVAES,Pessoa Física,Sócio
51508455000153,AGRO PASTORIL TAMOIO LTDA,,ANA CLAUDIA RAMOS NOVAES,Pessoa Física,Sócio
51508455000153,AGRO PASTORIL TAMOIO LTDA,,ANDREA NOVAES TUCUNDUVA,Pessoa Física,Sócio-Administrador
51508455000153,AGRO PASTORIL TAMOIO LTDA,,ELIZABETH PARPINELLI,Pessoa Física,Sócio-Administrador
51095693000184,AGRO PASTORIL TAQUARI LTDA,,RAUL RENATO GOMES GUIMARAES,Pessoa Física,Sócio-Administrador
51095693000184,AGRO PASTORIL TAQUARI LTDA,,WILMA LUCIA GOTTARDI GUIMARAES,Pessoa Física,Sócio
02147134000165,AGRO PASTORIL TERRA ROXA LTDA,,AURISTELA APARECIDA BERTON MAHLE,Pessoa Física,Sócio-Administrador
02147134000165,AGRO PASTORIL TERRA ROXA LTDA,,WALTER WYKROTA MAHLE,Pessoa Física,Sócio-Administrador
48426522000186,AGRO PASTORIL TIETE LTDA,,JUAN CARLOS NARDI,Pessoa Física,Sócio-Administrador
48426522000186,AGRO PASTORIL TIETE LTDA,,MARIA SONIA DOS PASSOS,Pessoa Física,Sócio-Administrador
81092553000113,AGRO PASTORIL TOCA DA ONCA LTDA,,ALDA CATINA GUELLA MORSCHBACHER,Pessoa Física,Sócio-Administrador
81092553000113,AGRO PASTORIL TOCA DA ONCA LTDA,,ANDREA MORSCHBACHER,Pessoa Física,Sócio-Administrador
81092553000113,AGRO PASTORIL TOCA DA ONCA LTDA,,DANIELA MORSCHBACHER,Pessoa Física,Sócio
81092553000113,AGRO PASTORIL TOCA DA ONCA LTDA,,RICARDO MORSCHBACHER,Pessoa Física,Sócio
55254205000195,AGRO PASTORIL TOSCANA LIMITADA,,IONE BRUNA NESTI MAESTRIPIERI,Pessoa Física,Sócio-Administrador
55254205000195,AGRO PASTORIL TOSCANA LIMITADA,19576812000108,RSI ADMINISTRACAO DE BENS E PARTICIPACOES LTDA.,Pessoa Jurídica,Sócio
83666651000142,AGRO PASTORIL TUCUMAN LIMITADA,,GUSTAVO ALBERTO ALMONACID,Pessoa Física,Sócio-Administrador
83666651000142,AGRO PASTORIL TUCUMAN LIMITADA,66635780000154,MOROCO PARTICIPACOES E COMERCIO S.A.,Pessoa Jurídica,Sócio
27435602000128,AGRO PASTORIL ULIANOPOLIS EIRELI,,KAROLINE LOPES GOMES,Pessoa Física,Titular Pessoa Física Residente ou Domiciliado no Brasil
42012799000186,AGRO PASTORIL UNIVERSO LTDA,,ARODIR SOUZA,Pessoa Física,Sócio
42012799000186,AGRO PASTORIL UNIVERSO LTDA,,EDNIR ASSIS SOUZA,Pessoa Física,Sócio
42012799000186,AGRO PASTORIL UNIVERSO LTDA,,ELAINE EDINGTON COUTINHO,Pessoa Física,Sócio-Administrador
42012799000186,AGRO PASTORIL UNIVERSO LTDA,,ENIR ASSIS SOUZA,Pessoa Física,Sócio
42012799000186,AGRO PASTORIL UNIVERSO LTDA,,FLORIANO SILVA PEREIRA JUNIOR,Pessoa Física,Sócio
13888920000130,AGRO PASTORIL VALE DO ITAPICURU LTDA,,HELENA MARCIA ESPIRITO SANTO BRITO,Pessoa Física,Sócio
13888920000130,AGRO PASTORIL VALE DO ITAPICURU LTDA,,MARCIO RENATO ESPIRITO SANTO DE BRITO,Pessoa Física,Sócio-Administrador
13888920000130,AGRO PASTORIL VALE DO ITAPICURU LTDA,,MARCUS JACINTO ESPIRITO SANTO DE BRITO,Pessoa Física,Sócio-Administrador
13888920000130,AGRO PASTORIL VALE DO ITAPICURU LTDA,,MARIANA ESPIRITO SANTO DE BRITO,Pessoa Física,Sócio
13888920000130,AGRO PASTORIL VALE DO ITAPICURU LTDA,,MICHELLE ESPIRITO SANTO DE BRITO,Pessoa Física,Sócio
13888920000130,AGRO PASTORIL VALE DO ITAPICURU LTDA,,RAIMUNDO MENDES DE BRITO,Pessoa Física,Sócio
53818126000134,AGRO PASTORIL VALE DO JUINA LTDA,,JOAO ALVES DOS SANTOS,Pessoa Física,Sócio-Administrador
53818126000134,AGRO PASTORIL VALE DO JUINA LTDA,,MARCOS AURELIO GOERING DOS SANTOS,Pessoa Física,Sócio
83490243000182,AGRO PASTORIL VALE VERDE LTDA,,AUGUSTO TOMELIN NETO,Pessoa Física,Sócio
83490243000182,AGRO PASTORIL VALE VERDE LTDA,,HONORIO TOMELIN,Pessoa Física,Sócio-Administrador
01657273000176,AGRO PASTORIL VICTORIANNA LTDA,,ANNA KARINA BERNARDONI,Pessoa Física,Sócio
01657273000176,AGRO PASTORIL VICTORIANNA LTDA,,JOSE HYDEGALDES BERNARDONI,Pessoa Física,Sócio
01657273000176,AGRO PASTORIL VICTORIANNA LTDA,,VICTOR HUGO BERNARDONI,Pessoa Física,Sócio-Administrador
53008058000148,AGRO PASTORIL VILA MARIA LTDA,,GUSTAVO FERNANDO VERALDI ISMAEL,Pessoa Física,Sócio
53008058000148,AGRO PASTORIL VILA MARIA LTDA,,MARIA ISMAEL FRANCO DE CAMPOS,Pessoa Física,Sócio
53008058000148,AGRO PASTORIL VILA MARIA LTDA,,RODRIGO VERALDI ISMAEL,Pessoa Física,Sócio-Administrador
47461678000135,AGRO PASTORIL VITORIA DO ARAGUAIA S A,,FERNANDO ANTONIO SCAGLIA JOSE DIAS,Pessoa Física,Administrador
47461678000135,AGRO PASTORIL VITORIA DO ARAGUAIA S A,,JONES CASSURIAGA,Pessoa Física,Diretor
47461678000135,AGRO PASTORIL VITORIA DO ARAGUAIA S A,,LINEU JESUS DE LAFORET PADILHA,Pessoa Física,Diretor
47461678000135,AGRO PASTORIL VITORIA DO ARAGUAIA S A,,RUY LOWENHAUPT,Pessoa Física,Diretor
81674061000136,AGRO PASTORIL YBAKATU LTDA,,CARLOS ALBERTO NISSEL,Pessoa Física,Sócio-Administrador
81674061000136,AGRO PASTORIL YBAKATU LTDA,,CARLOS AUGUSTO NISSEL,Pessoa Física,Sócio-Administrador
81674061000136,AGRO PASTORIL YBAKATU LTDA,,JAIME CESAR NISSEL FILHO,Pessoa Física,Sócio-Administrador
81674061000136,AGRO PASTORIL YBAKATU LTDA,,JAYME CESAR NISSEL,Pessoa Física,Sócio-Administrador
81674061000136,AGRO PASTORIL YBAKATU LTDA,,MARIA AUGUSTA DE ARAUJO NISSEL,Pessoa Física,Sócio-Administrador
81674061000136,AGRO PASTORIL YBAKATU LTDA,,REGINA LUCIA DE ARAUJO NISSEL,Pessoa Física,Sócio-Administrador
77295608000115,AGRO PASTORIL ZANCHET LTDA,,MARLENE NEVES ZANCHET,Pessoa Física,Sócio
77295608000115,AGRO PASTORIL ZANCHET LTDA,,TULIO LUIZ ZANCHET,Pessoa Física,Sócio-Administrador
24394730000182,AGRO PASTORIN E SERVICOS EIRELI,,EDUARDO RIBEIRO PASTORIN,Pessoa Física,Titular Pessoa Física Residente ou Domiciliado no Brasil
80865637000180,AGRO PASTO SEMEAR LTDA,,LAIS TEZZEI ALMEIDA,Pessoa Física,Sócio
80865637000180,AGRO PASTO SEMEAR LTDA,,TANIA APARECIDA TEZZEI,Pessoa Física,Sócio-Administrador
13020075000186,AGRO PATOS RACOES LTDA,,PAULO ROBERTO ROSA,Pessoa Física,Sócio-Administrador
13020075000186,AGRO PATOS RACOES LTDA,,THIAGO WILLIAN ROSA,Pessoa Física,Sócio-Administrador
10619073000110,AGRO PATRICIA COMERCIAL AGROPECUARIA LTDA,,HARLEY MANOEL BASTOS,Pessoa Física,Sócio-Administrador
10619073000110,AGRO PATRICIA COMERCIAL AGROPECUARIA LTDA,,LILIAN PATRICIA DE OLIVEIRA,Pessoa Física,Sócio-Administrador
01433139000191,AGRO PATURI COMERCIAL LTDA,,GILIARDI DA CRUZ SILVA,Pessoa Física,Sócio-Administrador
01433139000191,AGRO PATURI COMERCIAL LTDA,,TALITA CRISTINA FERREIRA DE OLIVEIRA,Pessoa Física,Sócio
07705945000158,AGRO PATURI CULTIVO E COMERCIALIZACAO DE CANA-DE-ACUCAR LTDA,,JOSE ROBERTO GIGLIO,Pessoa Física,Sócio-Administrador
07705945000158,AGRO PATURI CULTIVO E COMERCIALIZACAO DE CANA-DE-ACUCAR LTDA,27522674000102,JP GIGLIO IMOVEIS LTDA,Pessoa Jurídica,Sócio
07705945000158,AGRO PATURI CULTIVO E COMERCIALIZACAO DE CANA-DE-ACUCAR LTDA,,PEDRO GIGLIO SOBRINHO,Pessoa Física,Sócio
10495456000123,AGRO PATZLAFF LTDA,,ALESSANDRA RAMONA PETEKOV PATZLAFF,Pessoa Física,Sócio-Administrador
10495456000123,AGRO PATZLAFF LTDA,,CICERO PATZLAFF,Pessoa Física,Sócio-Administrador
07317452000140,AGRO PAU DARCO COMERCIO DE MEDICAMENTOS VETERINARIOS LTDA,,ELETONIO RODRIGUES FERREIRA,Pessoa Física,Sócio
07317452000140,AGRO PAU DARCO COMERCIO DE MEDICAMENTOS VETERINARIOS LTDA,,FRANCISCO LUZ DOS SANTOS,Pessoa Física,Sócio-Administrador
06983546000196,AGRO-PAULA COMERCIAL EXPORTADORA E IMPORTADORA LTDA,,FRANCISCA SIQUEIRA IGLESIAS,Pessoa Física,Sócio-Administrador
06983546000196,AGRO-PAULA COMERCIAL EXPORTADORA E IMPORTADORA LTDA,,HEITOR IGLESIAS DE PAULA,Pessoa Física,Sócio
15198885000152,AGRO PAULINHO DISTRIBUIDORA DE CEREAIS LTDA.,,ALTAIR MOREIRA DOS SANTOS,Pessoa Física,Sócio-Administrador
