id_votacao,id_partido,voto
1168211825,36844,2
1168211825,36837,1
1168211825,37906,1
1168211825,36834,1
1168211825,36832,2
1168211825,36815,1
1168211825,36835,1
1168211825,36786,2
1168211825,36769,1
1168211825,37904,1
1168211825,36896,1
1168211825,36839,2
1168211825,36763,1
1168211825,36779,2
1168211825,37901,1
1168211825,36898,1
1168211825,36851,2
1168211825,2,2
1168201458,37903,-1
1168201458,36899,-1
1168201458,36845,-1
1168201458,36844,1
1168201458,36837,-1
1168201458,37906,-1
1168201458,36834,-1
1168201458,36832,1
1168201458,36815,-1
1168201458,36835,-1
1168201458,36786,1
1168201458,36769,-1
1168201458,37904,-1
1168201458,36896,-1
1168201458,36839,1
1168201458,36763,-1
1168201458,36779,1
1168201458,36833,-1
1168201458,37905,1
1168201458,37901,-1
1168201458,36898,-1
1168201458,37907,1
1168201458,36851,1
1168201458,36886,1
1168201458,1,-1
1168201458,2,1
1168201458,3,1
1168201709,37903,1
1168201709,36899,1
1168201709,36845,1
1168201709,36844,2
1168201709,36837,1
1168201709,37906,1
1168201709,36834,1
1168201709,36832,-1
1168201709,36815,1
1168201709,36835,5
1168201709,36786,2
1168201709,36769,1
1168201709,37904,1
1168201709,36839,2
1168201709,36763,1
1168201709,36779,2
1168201709,36833,1
1168201709,37905,5
1168201709,37901,1
1168201709,36898,1
1168201709,36851,2
1168201709,2,2
1168201709,3,-1
1168211900,37903,1
1168211900,36899,1
1168211900,36845,1
1168211900,36844,2
1168211900,36837,1
1168211900,37906,1
1168211900,36834,1
1168211900,36832,-1
1168211900,36815,1
1168211900,36835,1
1168211900,36786,2
1168211900,36769,1
1168211900,37904,1
1168211900,36839,2
1168211900,36763,1
1168211900,36779,2
1168211900,36833,1
1168211900,37905,5
1168211900,37901,1
1168211900,36851,-1
1168211900,2,2
1168201534,37903,1
1168201534,36899,1
1168201534,36845,1
1168201534,36844,2
1168201534,36837,1
1168201534,37906,1
1168201534,36834,1
1168201534,36832,2
1168201534,36815,1
1168201534,36835,1
1168201534,36786,2
1168201534,36769,1
1168201534,37904,1
1168201534,36896,1
1168201534,36839,2
1168201534,36763,1
1168201534,36779,2
1168201534,36833,1
1168201534,37905,5
1168201534,37901,1
1168201534,36898,1
1168201534,37907,1
1168201534,36851,2
1168201534,36886,2
1168201534,2,2
1168201559,37903,-1
1168201559,36899,-1
1168201559,36845,-1
1168201559,36844,2
1168201559,36837,-1
1168201559,37906,-1
1168201559,36834,-1
1168201559,36832,2
1168201559,36815,-1
1168201559,36835,-1
1168201559,36786,2
1168201559,36769,-1
1168201559,37904,-1
1168201559,36896,5
1168201559,36839,2
1168201559,36779,2
1168201559,36833,-1
1168201559,37905,5
1168201559,37901,-1
1168201559,36898,-1
1168201559,36851,2
1168201559,2,2
1168201559,3,2
1168211912,37903,1
1168211912,36899,1
1168211912,36845,1
1168211912,36844,2
1168211912,36837,1
1168211912,37906,1
1168211912,36834,5
1168211912,36832,2
1168211912,36815,1
1168211912,36835,1
1168211912,36786,2
1168211912,36769,1
1168211912,37904,1
1168211912,36839,2
1168211912,36763,1
1168211912,36779,2
1168211912,36833,1
1168211912,37905,5
1168211912,37901,1
1168211912,36898,1
1168211912,36851,-1
1168211912,2,2
1168211912,3,2
1168211921,37903,-1
1168211921,36899,-1
1168211921,36845,-1
1168211921,36844,2
1168211921,36837,-1
1168211921,37906,-1
1168211921,36834,-1
1168211921,36832,2
1168211921,36815,-1
1168211921,36835,5
1168211921,36786,2
1168211921,36769,-1
1168211921,37904,-1
1168211921,36896,-1
1168211921,36839,2
1168211921,36763,-1
1168211921,36779,2
1168211921,36833,-1
1168211921,37905,5
1168211921,37901,-1
1168211921,36851,1
1168211921,2,2
1168211921,3,2
1168211847,37903,1
1168211847,36899,1
1168211847,36845,1
1168211847,36844,2
1168211847,36837,1
1168211847,37906,1
1168211847,36834,1
1168211847,36832,2
1168211847,36815,1
1168211847,36835,1
1168211847,36786,2
1168211847,36769,1
1168211847,37904,1
1168211847,36839,2
1168211847,36763,1
1168211847,36779,2
1168211847,36833,1
1168211847,37905,5
1168211847,37901,1
1168211847,36898,1
1168211847,36851,2
1168211847,2,2
1168201645,37903,1
1168201645,36899,1
1168201645,36845,1
1168201645,36844,2
1168201645,36837,1
1168201645,37906,1
1168201645,36834,1
1168201645,36832,2
1168201645,36815,1
1168201645,36835,1
1168201645,36786,2
1168201645,36769,1
1168201645,37904,1
1168201645,36839,2
1168201645,36763,1
1168201645,36779,2
1168201645,36833,1
1168201645,37905,1
1168201645,37901,1
1168201645,36898,1
1168201645,36851,2
1168201645,2,2
1168192044,37903,1
1168192044,36899,1
1168192044,36845,1
1168192044,36844,2
1168192044,36837,1
1168192044,37906,1
1168192044,36834,1
1168192044,36832,2
1168192044,36815,1
1168192044,36835,1
1168192044,36786,2
1168192044,36769,1
1168192044,37904,1
1168192044,36896,-1
1168192044,36839,2
1168192044,36763,1
1168192044,36779,2
1168192044,37905,5
1168192044,37901,1
1168192044,36851,2
1168192044,36886,2
1168192026,37903,-1
1168192026,36899,-1
1168192026,36845,-1
1168192026,36844,2
1168192026,36837,-1
1168192026,37906,-1
1168192026,36834,-1
1168192026,36832,2
1168192026,36815,-1
1168192026,36835,-1
1168192026,36786,2
1168192026,36769,-1
1168192026,37904,-1
1168192026,36839,2
1168192026,36763,-1
1168192026,36779,2
1168192026,37905,5
1168192026,37901,-1
1168192026,36851,2
1168192026,36886,2
1168192026,2,2
1168192026,3,2
1168201251,37903,-1
1168201251,36899,-1
1168201251,36845,-1
1168201251,36844,2
1168201251,36837,-1
1168201251,37906,-1
1168201251,36834,-1
1168201251,36832,2
1168201251,36815,-1
1168201251,36835,-1
1168201251,36786,2
1168201251,36769,-1
1168201251,37904,-1
1168201251,36896,1
1168201251,36839,2
1168201251,36779,2
1168201251,37905,1
1168201251,37901,-1
1168201251,36898,-1
1168201251,36851,2
1168201251,36801,2
1168201251,36886,2
1168201251,2,2
1168201251,3,2
1168201412,37903,1
1168201412,36899,1
1168201412,36845,1
1168201412,36844,2
1168201412,36837,1
1168201412,37906,1
1168201412,36834,1
1168201412,36832,2
1168201412,36815,1
1168201412,36835,1
1168201412,36786,2
1168201412,36769,1
1168201412,37904,1
1168201412,36896,2
1168201412,36839,2
1168201412,36763,1
1168201412,36779,2
1168201412,36833,1
1168201412,37905,5
1168201412,37901,1
1168201412,36898,1
1168201412,36851,2
1168201412,36886,2
1168201412,3,2
1168211736,37903,-1
1168211736,36899,-1
1168211736,36845,-1
1168211736,36844,2
1168211736,36837,-1
1168211736,37906,-1
1168211736,36834,-1
1168211736,36832,2
1168211736,36815,-1
1168211736,36835,-1
1168211736,36786,2
1168211736,36769,-1
1168211736,37904,-1
1168211736,36839,2
1168211736,36763,-1
1168211736,36779,2
1168211736,37905,5
1168211736,37901,-1
1168211736,36851,2
1168211736,2,2
1168211736,3,2
1168211957,37903,-1
1168211957,36899,-1
1168211957,36845,-1
1168211957,36844,2
1168211957,36837,-1
1168211957,37906,-1
1168211957,36834,-1
1168211957,36832,2
1168211957,36815,-1
1168211957,36835,-1
1168211957,36786,-1
1168211957,36769,-1
1168211957,37904,-1
1168211957,36896,-1
1168211957,36839,2
1168211957,36763,-1
1168211957,36779,2
1168211957,37905,-1
1168211957,37901,-1
1168211957,36898,-1
1168211957,36851,-1
1168211957,1,-1
1168211957,3,2
1168222225,37903,-1
1168222225,36899,-1
1168222225,36845,-1
1168222225,36844,1
1168222225,36837,-1
1168222225,37906,1
1168222225,36834,-1
1168222225,36832,1
1168222225,36815,-1
1168222225,36835,-1
1168222225,36786,1
1168222225,36769,-1
1168222225,36896,-1
1168222225,36839,1
1168222225,36763,5
1168222225,36779,1
1168222225,36833,-1
1168222225,37905,-1
1168222225,37901,-1
1168222225,36898,-1
1168222225,37907,-1
1168222225,36851,1
1168222225,1,-1
1168222225,2,1
1168222225,3,1
1168222244,37903,-1
1168222244,36899,-1
1168222244,36845,-1
1168222244,36844,1
1168222244,36837,-1
1168222244,37906,-1
1168222244,36834,-1
1168222244,36832,1
1168222244,36815,-1
1168222244,36835,-1
1168222244,36786,1
1168222244,36769,-1
1168222244,37904,1
1168222244,36896,-1
1168222244,36839,1
1168222244,36779,1
1168222244,36833,-1
1168222244,37905,5
1168222244,37901,-1
1168222244,36898,-1
1168222244,37907,-1
1168222244,36851,5
1168222244,1,-1
1168222244,2,1
1168222244,3,1
1168212144,37903,1
1168212144,36899,1
1168212144,36845,1
1168212144,36844,-1
1168212144,36837,1
1168212144,37906,1
1168212144,36834,1
1168212144,36832,-1
1168212144,36815,1
1168212144,36835,1
1168212144,36786,-1
1168212144,36769,1
1168212144,37904,1
1168212144,36896,1
1168212144,36839,-1
1168212144,36779,-1
1168212144,36833,1
1168212144,37905,1
1168212144,37901,1
1168212144,36898,1
1168212144,37907,1
1168212144,36851,-1
1168212144,1,1
1168212144,2,-1
1168212144,3,-1
1168222300,37903,1
1168222300,36899,1
1168222300,36845,1
1168222300,36844,1
1168222300,36837,-1
1168222300,37906,-1
1168222300,36834,5
1168222300,36832,1
1168222300,36815,-1
1168222300,36835,1
1168222300,36786,1
1168222300,36769,1
1168222300,37904,1
1168222300,36896,-1
1168222300,36839,1
1168222300,36763,-1
1168222300,36779,1
1168222300,37905,1
1168222300,37901,-1
1168222300,36898,1
1168222300,37907,-1
1168222300,36851,1
1168222300,36801,1
1168222300,1,5
1168222300,2,1
1168222300,3,1
1167341652,36837,5
1167341652,37903,5
1167341652,36834,5
1167341652,36786,-1
1167341652,36765,-1
1167341652,36896,-1
1167341652,36844,-1
1167341652,36832,-1
1167341652,36839,-1
1167341652,37905,-1
1167341652,37901,-1
1167341652,37907,-1
1168872157,37903,-1
1168872157,36899,-1
1168872157,36845,-1
1168872157,36844,2
1168872157,36837,-1
1168872157,37906,-1
1168872157,36834,-1
1168872157,36832,2
1168872157,36815,-1
1168872157,36835,-1
1168872157,36769,-1
1168872157,36786,2
1168872157,37904,-1
1168872157,36839,2
1168872157,36763,-1
1168872157,36779,2
1168872157,36833,-1
1168872157,37905,-1
1168872157,37901,-1
1168872157,36898,-1
1168872157,37907,-1
1168872157,36851,-1
1168872157,3,2
1168870012,37903,1
1168870012,36899,1
1168870012,36845,1
1168870012,36844,-1
1168870012,36837,1
1168870012,37906,1
1168870012,36834,1
1168870012,36832,-1
1168870012,36815,1
1168870012,36835,1
1168870012,36769,1
1168870012,36786,-1
1168870012,37904,1
1168870012,36896,1
1168870012,36839,-1
1168870012,36763,1
1168870012,36779,-1
1168870012,36833,1
1168870012,37905,1
1168870012,37901,1
1168870012,36898,1
1168870012,37907,1
1168870012,36851,5
1168870012,1,1
1168870012,2,-1
1168870012,3,-1
1168602219,37903,-1
1168602219,36899,-1
1168602219,36845,-1
1168602219,36844,1
1168602219,36837,-1
1168602219,37906,-1
1168602219,36834,-1
1168602219,36832,1
1168602219,36815,-1
1168602219,36835,-1
1168602219,36769,-1
1168602219,36786,1
1168602219,37904,-1
1168602219,36896,-1
1168602219,36839,1
1168602219,36763,-1
1168602219,36779,1
1168602219,36833,-1
1168602219,37905,-1
1168602219,37901,-1
1168602219,36898,-1
1168602219,37907,-1
1168602219,36851,-1
1168602219,1,-1
1168602219,2,1
1168602219,3,1
1168632144,37903,1
1168632144,36899,1
1168632144,36845,1
1168632144,36844,-1
1168632144,36837,1
1168632144,37906,1
1168632144,36834,1
1168632144,36832,-1
1168632144,36815,1
1168632144,36835,1
1168632144,36769,1
1168632144,36786,-1
1168632144,37904,1
1168632144,36896,1
1168632144,36839,-1
1168632144,36763,1
1168632144,36779,-1
1168632144,36833,1
1168632144,37905,1
1168632144,37901,1
1168632144,36898,1
1168632144,37907,1
1168632144,36851,-1
1168632144,1,1
1168632144,2,-1
1168632144,3,-1
1168622040,37903,5
1168622040,36899,5
1168622040,36845,5
1168622040,36844,1
1168622040,36837,-1
1168622040,37906,1
1168622040,36834,-1
1168622040,36832,1
1168622040,36815,-1
1168622040,36835,-1
1168622040,36769,-1
1168622040,36786,1
1168622040,37904,-1
1168622040,36896,1
1168622040,36839,1
1168622040,36763,-1
1168622040,36779,1
1168622040,36833,-1
1168622040,37905,5
1168622040,37901,-1
1168622040,37907,-1
1168622040,36851,1
1168622040,36801,1
1168622040,36886,1
1168622040,2,1
1168622040,3,1
1168661831,37903,1
1168661831,36899,1
1168661831,36845,1
1168661831,36844,-1
1168661831,36837,1
1168661831,37906,1
1168661831,36834,1
1168661831,36832,-1
1168661831,36815,1
1168661831,36835,1
1168661831,36769,1
1168661831,36786,-1
1168661831,37904,1
1168661831,36896,1
1168661831,36839,-1
1168661831,36763,1
1168661831,36779,-1
1168661831,36833,1
1168661831,37905,1
1168661831,37901,1
1168661831,36898,1
1168661831,37907,1
1168661831,36851,5
1168661831,1,1
1168661831,2,-1
1168661725,37903,1
1168661725,36899,1
1168661725,36845,1
1168661725,36844,-1
1168661725,36837,1
1168661725,37906,1
1168661725,36834,1
1168661725,36832,-1
1168661725,36815,1
1168661725,36835,1
1168661725,36769,1
1168661725,36786,-1
1168661725,37904,1
1168661725,36896,1
1168661725,36839,-1
1168661725,36763,1
1168661725,36779,-1
1168661725,36833,1
1168661725,37905,1
1168661725,37901,1
1168661725,36898,1
1168661725,37907,1
1168661725,36851,5
1168661725,1,1
1168661725,2,-1
1168661725,3,-1
1168661905,37903,1
1168661905,36899,1
1168661905,36845,1
1168661905,36844,-1
1168661905,36837,1
1168661905,37906,1
1168661905,36834,1
1168661905,36832,-1
1168661905,36815,1
1168661905,36835,1
1168661905,36769,1
1168661905,36786,-1
1168661905,37904,1
1168661905,36896,1
1168661905,36839,-1
1168661905,36763,1
1168661905,36779,-1
1168661905,36833,1
1168661905,37905,1
1168661905,37901,1
1168661905,36898,1
1168661905,37907,1
1168661905,1,1
1168661905,2,-1
1168642327,37903,1
1168642327,36899,1
1168642327,36845,1
1168642327,36844,-1
1168642327,36837,1
1168642327,37906,1
1168642327,36834,1
1168642327,36832,-1
1168642327,36815,1
1168642327,36835,1
1168642327,36769,1
1168642327,36786,-1
1168642327,37904,1
1168642327,36896,1
1168642327,36839,-1
1168642327,36763,1
1168642327,36779,-1
1168642327,36833,1
1168642327,37905,-1
1168642327,37901,1
1168642327,36898,1
1168642327,37907,1
1168642327,36851,5
1168642327,1,1
1168642327,2,-1
1168642327,3,-1
1168611349,37903,-1
1168611349,36899,-1
1168611349,36845,-1
1168611349,36844,2
1168611349,36837,-1
1168611349,37906,-1
1168611349,36834,-1
1168611349,36832,1
1168611349,36815,-1
1168611349,36835,-1
1168611349,36769,-1
1168611349,36786,2
1168611349,37904,-1
1168611349,36896,-1
1168611349,36839,2
1168611349,36763,-1
1168611349,36779,2
1168611349,37905,-1
1168611349,37901,-1
1168611349,36898,-1
1168611349,37907,-1
1168611349,36851,-1
1168651536,37903,-1
1168651536,36899,-1
1168651536,36845,-1
1168651536,36844,-1
1168651536,36837,-1
1168651536,37906,-1
1168651536,36834,-1
1168651536,36832,-1
1168651536,36815,-1
1168651536,36835,-1
1168651536,36769,-1
1168651536,36786,-1
1168651536,37904,-1
1168651536,36896,-1
1168651536,36839,-1
1168651536,36763,-1
1168651536,36779,-1
1168651536,36833,-1
1168651536,37905,-1
1168651536,37901,1
1168651536,36898,-1
1168651536,37907,-1
1168651536,36851,-1
1168651536,36886,-1
1168651536,1,-1
1168651536,2,-1
1168651536,3,-1
1168651359,37903,1
1168651359,36899,1
1168651359,36845,1
1168651359,36844,-1
1168651359,36837,1
1168651359,37906,1
1168651359,36834,1
1168651359,36832,1
1168651359,36815,1
1168651359,36835,1
1168651359,36769,1
1168651359,36786,1
1168651359,37904,1
1168651359,36896,1
1168651359,36839,-1
1168651359,36763,1
1168651359,36779,-1
1168651359,36833,1
1168651359,37905,1
1168651359,37901,1
1168651359,36898,1
1168651359,37907,1
1168651359,36851,1
1168651359,1,1
1168651359,2,5
1168651359,3,-1
1168611457,37903,1
1168611457,36899,1
1168611457,36845,1
1168611457,36844,2
1168611457,36837,1
1168611457,37906,1
1168611457,36834,1
1168611457,36832,-1
1168611457,36815,1
1168611457,36835,1
1168611457,36769,1
1168611457,36786,2
1168611457,37904,1
1168611457,36896,1
1168611457,36839,2
1168611457,36763,1
1168611457,36779,2
1168611457,36833,1
1168611457,37905,1
1168611457,37901,1
1168611457,37907,1
1168611457,36851,1
1168611457,1,1
1168611457,2,2
1168600029,37903,1
1168600029,36899,1
1168600029,36845,1
1168600029,36844,-1
1168600029,36837,1
1168600029,37906,1
1168600029,36834,1
1168600029,36832,-1
1168600029,36815,1
1168600029,36835,1
1168600029,36769,1
1168600029,36786,-1
1168600029,37904,1
1168600029,36896,1
1168600029,36839,-1
1168600029,36779,-1
1168600029,36833,1
1168600029,37905,1
1168600029,37901,1
1168600029,36898,1
1168600029,36851,1
1168600029,1,1
1168600029,2,-1
1168600029,3,-1
1168611551,37903,-1
1168611551,36899,-1
1168611551,36845,-1
1168611551,36844,2
1168611551,36837,-1
1168611551,37906,-1
1168611551,36834,-1
1168611551,36832,2
1168611551,36815,-1
1168611551,36835,-1
1168611551,36769,-1
1168611551,36786,2
1168611551,37904,-1
1168611551,36896,-1
1168611551,36839,2
1168611551,36763,-1
1168611551,36779,2
1168611551,36833,-1
1168611551,37905,-1
1168611551,37901,-1
1168611551,37907,-1
1168611551,36851,-1
1168661943,37903,1
1168661943,36899,1
1168661943,36845,1
1168661943,36837,1
1168661943,37906,1
1168661943,36834,1
1168661943,36832,1
1168661943,36815,1
1168661943,36835,1
1168661943,36769,1
1168661943,37904,1
1168661943,36896,1
1168661943,36839,2
1168661943,36763,1
1168661943,36833,1
1168661943,37905,1
1168661943,37901,1
1168661943,36898,1
1168661943,37907,1
1168661943,1,1
1168661943,3,1
1168602248,37903,-1
1168602248,36899,-1
1168602248,36845,-1
1168602248,36844,1
1168602248,36837,-1
1168602248,37906,-1
1168602248,36834,-1
1168602248,36832,1
1168602248,36815,-1
1168602248,36835,-1
1168602248,36769,-1
1168602248,36786,1
1168602248,37904,-1
1168602248,36896,-1
1168602248,36839,1
1168602248,36763,-1
1168602248,36779,1
1168602248,36833,-1
1168602248,37905,-1
1168602248,37901,-1
1168602248,36898,-1
1168602248,37907,-1
1168602248,36851,-1
1168602248,2,1
1168602248,3,5
1168631956,37903,1
1168631956,36899,1
1168631956,36845,1
1168631956,36844,-1
1168631956,36837,1
1168631956,37906,1
1168631956,36834,1
1168631956,36832,-1
1168631956,36815,1
1168631956,36835,1
1168631956,36769,1
1168631956,36786,5
1168631956,37904,1
1168631956,36896,1
1168631956,36839,-1
1168631956,36763,1
1168631956,36779,-1
1168631956,36833,5
1168631956,37905,1
1168631956,37901,1
1168631956,36898,1
1168631956,37907,1
1168631956,36851,1
1168631956,36886,-1
1168631956,2,-1
1168631956,3,-1
1168640135,37903,-1
1168640135,36899,-1
1168640135,36845,-1
1168640135,36844,-1
1168640135,36837,-1
1168640135,37906,-1
1168640135,36834,-1
1168640135,36832,-1
1168640135,36815,-1
1168640135,36835,-1
1168640135,36769,-1
1168640135,36786,-1
1168640135,37904,-1
1168640135,36896,-1
1168640135,36839,-1
1168640135,36763,-1
1168640135,36779,-1
1168640135,36833,-1
1168640135,37905,-1
1168640135,37901,1
1168640135,36898,-1
1168640135,37907,-1
1168640135,36851,-1
1168640135,1,-1
1168640135,2,-1
1168640135,3,-1
1168651311,37903,-1
1168651311,36899,-1
1168651311,36845,-1
1168651311,36844,1
1168651311,36837,-1
1168651311,37906,-1
1168651311,36834,-1
1168651311,36832,1
1168651311,36815,-1
1168651311,36835,-1
1168651311,36769,-1
1168651311,36786,1
1168651311,37904,1
1168651311,36896,-1
1168651311,36839,1
1168651311,36763,-1
1168651311,36779,1
1168651311,36833,-1
1168651311,37905,-1
1168651311,37901,-1
1168651311,36898,-1
1168651311,37907,-1
1168651311,36851,1
1168651311,1,-1
1168651311,2,1
1168651311,3,1
1168611251,37903,-1
1168611251,36899,-1
1168611251,36845,-1
1168611251,36844,2
1168611251,36837,-1
1168611251,37906,-1
1168611251,36834,-1
1168611251,36832,1
1168611251,36815,-1
1168611251,36835,-1
1168611251,36769,-1
1168611251,36786,2
1168611251,37904,-1
1168611251,36896,-1
1168611251,36839,2
1168611251,36763,-1
1168611251,36779,2
1168611251,36833,-1
1168611251,37905,-1
1168611251,37901,-1
1168611251,36898,-1
1168611251,37907,-1
1168611251,36851,-1
1168611251,36886,2
1168611251,2,2
1168611251,3,2
1168621933,37903,1
1168621933,36899,1
1168621933,36845,1
1168621933,36844,-1
1168621933,36837,1
1168621933,37906,1
1168621933,36834,1
1168621933,36832,-1
1168621933,36815,1
1168621933,36835,1
1168621933,36769,1
1168621933,36786,-1
1168621933,37904,1
1168621933,36896,1
1168621933,36839,-1
1168621933,36763,1
1168621933,36779,-1
1168621933,36833,1
1168621933,37905,1
1168621933,37901,1
1168621933,36898,1
1168621933,37907,1
1168621933,36851,5
1168621933,36886,-1
1168621933,1,1
1168621933,2,-1
1168621933,3,-1
1168640020,37903,1
1168640020,36899,1
1168640020,36845,1
1168640020,36844,1
1168640020,36837,1
1168640020,37906,1
1168640020,36834,1
1168640020,36832,1
1168640020,36815,1
1168640020,36835,1
1168640020,36769,1
1168640020,36786,1
1168640020,37904,1
1168640020,36896,1
1168640020,36839,1
1168640020,36763,1
1168640020,36779,1
1168640020,36833,1
1168640020,37905,1
1168640020,37901,-1
1168640020,36898,1
1168640020,37907,1
1168640020,36851,1
1168640020,36801,1
1168640020,36886,1
1168640020,1,1
1168640020,2,1
1168640020,3,1
1168632104,37903,1
1168632104,36899,1
1168632104,36845,1
1168632104,36844,-1
1168632104,36837,1
1168632104,37906,1
1168632104,36834,1
1168632104,36832,-1
1168632104,36815,1
1168632104,36835,1
1168632104,36769,1
1168632104,36786,-1
1168632104,37904,1
1168632104,36896,1
1168632104,36839,-1
1168632104,36763,1
1168632104,36779,-1
1168632104,36833,1
1168632104,37905,-1
1168632104,37901,1
1168632104,36898,1
1168632104,37907,1
1168632104,36851,1
1168632104,1,1
1168632104,2,-1
1168632104,3,-1
1168621652,37903,-1
1168621652,36899,-1
1168621652,36845,-1
1168621652,36844,2
1168621652,36837,-1
1168621652,37906,-1
1168621652,36834,-1
1168621652,36832,1
1168621652,36815,-1
1168621652,36835,-1
1168621652,36769,-1
1168621652,36786,2
1168621652,37904,-1
1168621652,36896,-1
1168621652,36839,2
1168621652,36763,-1
1168621652,36779,2
1168621652,36833,-1
1168621652,37905,-1
1168621652,37901,-1
1168621652,36898,-1
1168621652,37907,-1
1168621652,36851,-1
1168621652,1,-1
1168621652,2,2
1168621652,3,2
1168631806,37903,-1
1168631806,36899,-1
1168631806,36845,-1
1168631806,36844,2
1168631806,36837,-1
1168631806,37906,-1
1168631806,36834,-1
1168631806,36832,1
1168631806,36815,-1
1168631806,36835,-1
1168631806,36769,-1
1168631806,36786,1
1168631806,37904,-1
1168631806,36896,-1
1168631806,36839,2
1168631806,36763,-1
1168631806,36779,2
1168631806,36833,-1
1168631806,37905,-1
1168631806,37901,-1
1168631806,36898,-1
1168631806,36851,-1
1168631806,1,-1
1168631806,2,1
1168631806,3,1
1168642239,37903,-1
1168642239,36899,-1
1168642239,36845,-1
1168642239,36844,2
1168642239,36837,-1
1168642239,37906,-1
1168642239,36834,-1
1168642239,36832,1
1168642239,36815,-1
1168642239,36835,-1
1168642239,36769,-1
1168642239,36786,1
1168642239,37904,-1
1168642239,36896,-1
1168642239,36839,2
1168642239,36763,-1
1168642239,36779,2
1168642239,36833,-1
1168642239,37905,-1
1168642239,37901,-1
1168642239,36898,-1
1168642239,37907,-1
1168642239,36851,-1
1168642239,1,-1
1168642239,2,1
1168642239,3,1
1168651236,37903,-1
1168651236,36899,-1
1168651236,36845,-1
1168651236,36844,2
1168651236,36837,-1
1168651236,37906,-1
1168651236,36834,-1
1168651236,36832,2
1168651236,36815,-1
1168651236,36835,-1
1168651236,36769,-1
1168651236,36786,1
1168651236,37904,-1
1168651236,36896,-1
1168651236,36839,2
1168651236,36763,-1
1168651236,36779,2
1168651236,36833,-1
1168651236,37905,-1
1168651236,37901,-1
1168651236,36898,-1
1168651236,37907,-1
1168651236,36851,-1
1168651236,1,-1
1168651236,2,2
1168651236,3,2
1168661705,37903,-1
1168661705,36899,-1
1168661705,36845,-1
1168661705,36844,2
1168661705,36837,-1
1168661705,37906,-1
1168661705,36834,-1
1168661705,36832,2
1168661705,36815,-1
1168661705,36835,-1
1168661705,36769,-1
1168661705,36786,1
1168661705,37904,-1
1168661705,36896,-1
1168661705,36839,2
1168661705,36763,-1
1168661705,36779,1
1168661705,36833,-1
1168661705,37905,-1
1168661705,37901,-1
1168661705,36898,-1
1168661705,37907,-1
1168661705,36851,-1
1168661705,1,-1
1168861953,37903,-1
1168861953,36899,-1
1168861953,36845,-1
1168861953,36844,2
1168861953,36837,-1
1168861953,37906,-1
1168861953,36834,-1
1168861953,36832,2
1168861953,36815,-1
1168861953,36835,-1
1168861953,36769,-1
1168861953,36786,2
1168861953,37904,-1
1168861953,36896,-1
1168861953,36839,2
1168861953,36779,2
1168861953,36833,-1
1168861953,37905,-1
1168861953,37901,-1
1168861953,36898,-1
1168861953,37907,-1
1168861953,36851,-1
1168861953,1,-1
1168861953,2,5
1168861953,3,5
1168862133,37903,2
1168862133,36899,2
1168862133,36845,2
1168862133,36844,1
1168862133,36837,2
1168862133,37906,2
1168862133,36834,2
1168862133,36832,2
1168862133,36815,2
1168862133,36835,2
1168862133,36769,2
1168862133,36786,2
1168862133,37904,2
1168862133,36839,1
1168862133,36763,2
1168862133,36779,1
1168862133,37905,2
1168862133,37901,2
1168862133,36898,2
1168862133,37907,2
1168862133,36851,2
1168891852,37903,1
1168891852,36899,1
1168891852,36845,1
1168891852,36844,-1
1168891852,36837,1
1168891852,37906,1
1168891852,36834,1
1168891852,36832,-1
1168891852,36815,1
1168891852,36769,1
1168891852,36835,1
1168891852,36786,-1
1168891852,37904,1
1168891852,36896,1
1168891852,36839,-1
1168891852,36763,1
1168891852,36779,-1
1168891852,36833,1
1168891852,37905,1
1168891852,37901,1
1168891852,36898,1
1168891852,37907,1
1168891852,36851,1
1168891852,1,1
1168891852,2,-1
1168891852,3,-1
1168892016,37903,1
1168892016,36899,1
1168892016,36845,1
1168892016,36844,-1
1168892016,36837,1
1168892016,37906,1
1168892016,36834,1
1168892016,36832,-1
1168892016,36815,1
1168892016,36769,1
1168892016,36835,1
1168892016,36786,-1
1168892016,37904,1
1168892016,36896,1
1168892016,36839,-1
1168892016,36763,1
1168892016,36779,-1
1168892016,36833,1
1168892016,37905,1
1168892016,37901,1
1168892016,36898,1
1168892016,37907,1
1168892016,36851,1
1168892016,1,1
1168892016,2,-1
1168892016,3,-1
1168891956,37903,1
1168891956,36899,1
1168891956,36845,1
1168891956,36844,1
1168891956,36837,1
1168891956,37906,1
1168891956,36834,1
1168891956,36832,1
1168891956,36815,1
1168891956,36769,1
1168891956,36835,1
1168891956,36786,1
1168891956,37904,1
1168891956,36896,1
1168891956,36839,1
1168891956,36763,1
1168891956,36779,1
1168891956,36833,1
1168891956,37905,1
1168891956,37901,-1
1168891956,36898,1
1168891956,37907,1
1168891956,36851,1
1168891956,1,1
1168891956,2,1
1168891956,3,1
1168872321,37903,1
1168872321,36899,1
1168872321,36845,1
1168872321,36844,2
1168872321,36837,1
1168872321,37906,1
1168872321,36834,1
1168872321,36832,2
1168872321,36815,1
1168872321,36835,1
1168872321,36769,1
1168872321,36786,2
1168872321,37904,1
1168872321,36896,1
1168872321,36839,2
1168872321,36763,1
1168872321,36779,2
1168872321,36833,1
1168872321,37905,1
1168872321,37901,1
1168872321,36898,1
1168872321,37907,1
1168872321,36851,1
1168872321,2,2
1168872321,3,2
1168872237,37903,-1
